Idx,Value
1196,-0.4558510372000355
1197,-0.44341641393851955
1198,-0.4164781472379325
1199,-0.37533670147951376
1200,-0.322716964957696
1201,-0.2630793997494175
1202,-0.20124765068707332
1203,-0.14134435093674186
1204,-0.08643848093501222
1205,-0.038653941756589066
1206,0.0006499024576641538
1207,0.030809294402902608
1208,0.051850402199998744
1209,0.0644383532828427
1210,0.06976827858490342
1211,0.06946935582877957
1212,0.06557669401346905
1213,0.06055195994337369
1214,0.05725075112131411
1215,0.058679394555167526
1216,0.06743336993718442
1217,0.0848804784946169
1218,0.11026219705211272
1219,0.139945706660528
1220,0.16752186821919635
1221,0.18577340866622133
1222,0.18990279996035433
1223,0.1793178257125356
1224,0.1567653866418772
1225,0.12638833138436922
1226,0.09229102849392358
1227,0.05788679298507745
1228,0.025700621427324384
1229,-0.0026762202456485514
1230,-0.026632182424606545
1231,-0.046609472981096495
1232,-0.06413277136682757
1233,-0.0816507661013766
1234,-0.10204162346302913
1235,-0.12771182994109154
1236,-0.15949329914841762
1237,-0.19603018109890796
1238,-0.23430322095318856
1239,-0.27086333611564206
1240,-0.30271552353112036
1241,-0.32751007805705196
1242,-0.34342383340371535
1243,-0.3491269387793676
1244,-0.3439607471805474
1245,-0.32820107235682233
1246,-0.3031438262685182
1247,-0.27083698030564884
1248,-0.23354042259571983
1249,-0.1931671029613079
1250,-0.1509281662677349
1251,-0.10731852940351978
1252,-0.06254672786292646
1253,-0.01735507160283551
1254,0.026336564067805036
1255,0.06580194312694519
1256,0.09874954206509268
1257,0.12425304003055293
1258,0.14281002587093358
1259,0.15593021337982044
1260,0.16568967629409231
1261,0.17435100912695767
1262,0.1839934658362798
1263,0.19612904575832052
1264,0.2113564806811461
1265,0.22913075714398481
1266,0.24770428517191262
1267,0.26426344964083437
1268,0.27524397957603364
1269,0.27681769622740776
1270,0.2656849558553708
1271,0.24025207779282384
1272,0.2015368055179387
1273,0.15280463468959257
1274,0.09818997294482654
1275,0.04145624700366383
1276,-0.014590118303875145
1277,-0.0682094425997756
1278,-0.11861864884714635
1279,-0.16577885686049432
1280,-0.2101109134496076
1281,-0.25216814560925965
1282,-0.29233871488742247
1283,-0.3306704635903914
1284,-0.3668631135724631
1285,-0.40037789250716893
1286,-0.4305512485409392
1287,-0.4566170415994297
1288,-0.4776084116384041
1289,-0.4921684090671292
1290,-0.49834425138053295
1291,-0.49353581519569534
1292,-0.47492614969210317
1293,-0.44067563263377874
1294,-0.3914759561472328
1295,-0.3311814528287307
1296,-0.26572089819409034
1297,-0.20114938031241872
1298,-0.14222210339249608
1299,-0.09194399846966778
1300,-0.05175497938261024
1301,-0.021927161138517802
1302,-0.0019493937106156776
1303,0.009178515417141833
1304,0.012761481311986159
1305,0.010333989271358356
1306,0.0036818959532475422
1307,-0.0050643439689594515
1308,-0.013321575923164216
1309,-0.018053134024284302
1310,-0.016059299244488425
1311,-0.004668494499750485
1312,0.017292683353697613
1313,0.04848200257564936
1314,0.08431983797485289
1315,0.117617982069425
1316,0.14147032361478493
1317,0.15250188361328845
1318,0.1514838815098948
1319,0.1416349202696864
1320,0.12680116053367066
1321,0.11046463719202641
1322,0.09537354150210826
1323,0.08342139225451482
1324,0.07557131787386417
1325,0.07177383308661271
1326,0.07091386366519763
1327,0.07084046779731862
1328,0.06849812400646217
1329,0.060228533770037826
1330,0.04256133181286866
1331,0.013767574378208632
1332,-0.024720051096870147
1333,-0.06874480540797338
1334,-0.11345478109395396
1335,-0.15491090668932628
1336,-0.19053758654920255
1337,-0.21898944004829332
1338,-0.23994241882018494
1339,-0.25393002934444747
1340,-0.26216716630967773
1341,-0.26629607949400125
1342,-0.2680459369450287
1343,-0.26884939372643013
1344,-0.26948106829893953
1345,-0.2697724839476827
1346,-0.2684214130763009
1347,-0.2629172724665538
1348,-0.24978495966997186
1349,-0.2256400818908554
1350,-0.18920464398733375
1351,-0.1428706736901215
1352,-0.0918334272014027
1353,-0.04141286550722659
1354,0.004909628789996623
1355,0.04576042254386963
1356,0.08120488590213429
1357,0.11197694186395367
1358,0.1389411641792812
1359,0.162817902036461
1360,0.18410675475701044
1361,0.20313132277259757
1362,0.22014352988750058
1363,0.23545009571558784
1364,0.24953297363789928
1365,0.2630927075962849
1366,0.2768235577054533
1367,0.290643004554919
1368,0.3024819513806338
1369,0.3078543901297813
1370,0.3016744736371666
1371,0.28115585131807574
1372,0.24680882716454008
1373,0.20125637412941405
1374,0.14775268222565624
1375,0.08936498353224223
1376,0.028694895859239376
1377,-0.032164073402328006
1378,-0.09159934406120569
1379,-0.14843904798619056
1380,-0.2019094369807812
1381,-0.251589074659668
1382,-0.29735607154926885
1383,-0.339315454904445
1384,-0.3776811271310978
1385,-0.4126036830128445
1386,-0.4440077632285354
1387,-0.4715389139532675
1388,-0.49459986232340153
1389,-0.512330304106749
1390,-0.5234462828198391
1391,-0.5259955109170003
1392,-0.5172253505167385
1393,-0.4939810684428917
1394,-0.4541440923617716
1395,-0.39880185339815316
1396,-0.33322091318957225
1397,-0.2650648529831847
1398,-0.20133090892081956
1399,-0.14653736122407277
1400,-0.10268730448282674
1401,-0.07005800895843514
1402,-0.0479864170663628
1403,-0.03536246134244679
1404,-0.030854934059951617
1405,-0.032980925742948614
1406,-0.04009847262894458
1407,-0.050345936277234306
1408,-0.061532301615793455
1409,-0.07101325326715567
1410,-0.07566960603105902
1411,-0.07220295386020685
1412,-0.05792043342113633
1413,-0.03188745135024915
1414,0.003933848782789527
1415,0.04421660778518005
1416,0.08168547405701147
1417,0.11043597736653012
1418,0.128359471636362
1419,0.136788438325365
1420,0.1387458823527673
1421,0.13752223782557832
1422,0.13594997862103317
1423,0.1361040682754207
1424,0.13918111994304308
1425,0.1454626738557095
1426,0.15436017385655804
1427,0.16454009201172107
1428,0.17404758066217355
1429,0.18028091112228783
1430,0.17984008248084407
1431,0.16883803777438805
1432,0.14453963799439695
1433,0.10754465514669095
1434,0.06183985154914382
1435,0.012530551258702703
1436,-0.03616133544158544
1437,-0.08155184338399445
1438,-0.1223855902445518
1439,-0.1585207230005497
1440,-0.19058670174039385
1441,-0.21963494065925776
1442,-0.246792146386503
1443,-0.2729577577444766
1444,-0.2986039488156783
1445,-0.3237078468425281
1446,-0.34777547373229084
1447,-0.3698593236548092
1448,-0.3884867748911004
1449,-0.4015166876600283
1450,-0.40609041196560286
1451,-0.3989704300306239
1452,-0.3775348781092934
1453,-0.3412334363253566
1454,-0.2924616713027802
1455,-0.23586729207433246
1456,-0.17659878982068686
1457,-0.1188809504010634
1458,-0.06554598193780932
1459,-0.018230094423058237
1460,0.022241241102365545
1461,0.055546942923336465
1462,0.08170453624461518
1463,0.10100902549514633
1464,0.11402950099156477
1465,0.12164615893178238
1466,0.12513285250800266
1467,0.12627122152767173
1468,0.1274128110700038
1469,0.13131605192666848
1470,0.14057207358302112
1471,0.15660952724313157
1472,0.17855084726030046
1473,0.202457500645536
1474,0.2218716470861389
1475,0.2302430677776648
1476,0.22383199301115053
1477,0.20269130917743752
1478,0.16953774895149815
1479,0.12812789672798958
1480,0.08217021854087313
1481,0.034822821400169734
1482,-0.011474395216679888
1483,-0.05503276090876554
1484,-0.09492529923223751
1485,-0.13101973602301595
1486,-0.1640019451682396
1487,-0.1952635371100625
1488,-0.22649244550272057
1489,-0.25895971809796803
1490,-0.2928291408839304
1491,-0.32699669996952774
1492,-0.35958436901157254
1493,-0.3885845475798907
1494,-0.41213970746839856
1495,-0.42844505845030906
1496,-0.43555589978045106
1497,-0.4313877206996351
1498,-0.41412771136299814
1499,-0.3830616933996849
1500,-0.3393706569127058
1501,-0.2861934659437136
1502,-0.2277627538711065
1503,-0.16823933236395824
1504,-0.1109869617965899
1505,-0.05847756848919864
1506,-0.01252924842991652
1507,0.02551946764993622
1508,0.054877265675653306
1509,0.07546637756539251
1510,0.08795685704811317
1511,0.09364544290297504
1512,0.09431391175828376
1513,0.09215233029892594
1514,0.08971418677649301
1515,0.08978785665138886
1516,0.09505339239833623
1517,0.10747360921257211
1518,0.12749444913039182
1519,0.15321239571841766
1520,0.17989802059704504
1521,0.20075841983945314
1522,0.20945054903569119
1523,0.202853866496958
1524,0.18182091303298592
1525,0.14983455179233987
1526,0.11121573940577573
1527,0.06995085021787162
1528,0.029194568928644856
1529,-0.00885604375508228
1530,-0.042968164870764755
1531,-0.07287830806733805
1532,-0.09929861770963168
1533,-0.12383556519101116
1534,-0.14868371904739633
1535,-0.175998928952002
1536,-0.20704001159679813
1537,-0.24148777520956805
1538,-0.2774794698785664
1539,-0.3123683364396032
1540,-0.3435281586240576
1541,-0.36866771185944397
1542,-0.3857522248509687
1543,-0.39289971211218117
1544,-0.3885247731408154
1545,-0.37178295973366865
1546,-0.34307722674935354
1547,-0.30420250617899436
1548,-0.25791631018308686
1549,-0.20719045063827748
1550,-0.15460414870043454
1551,-0.10215042415135367
1552,-0.05144720367718647
1553,-0.0041337661961739006
1554,0.037933086806352004
1555,0.07298771586482823
1556,0.09996035709840732
1557,0.11883500102675322
1558,0.13058100879367607
1559,0.13689891043504476
1560,0.13999283579381439
1561,0.14237557660772757
1562,0.14660296493296826
1563,0.15486134798452128
1564,0.1684360532184658
1565,0.18716200598965105
1566,0.20897544430955703
1567,0.22979154674504565
1568,0.24411876785196251
1569,0.24663750456723918
1570,0.2341540688627259
1571,0.2067033866179408
1572,0.16711788964640556
1573,0.11960276459975555
1574,0.0683661082683179
1575,0.01684719346030769
1576,-0.03253891247817227
1577,-0.07840648846442451
1578,-0.12032440999834222
1579,-0.15869828965547822
1580,-0.19456005625341136
1581,-0.22920751074039822
1582,-0.2637211401829704
1583,-0.2985181599858907
1584,-0.3331660719562898
1585,-0.36654979610074623
1586,-0.3972254111757155
1587,-0.4236712138075031
1588,-0.4442903500881822
1589,-0.45723813053594087
1590,-0.4602793952906422
1591,-0.4509561385816655
1592,-0.42731750831020054
1593,-0.38907848708649617
1594,-0.3384080050784117
1595,-0.279535730407885
1596,-0.21742150555670675
1597,-0.15650935774417365
1598,-0.10018191148730428
1599,-0.050782431502319654
1600,-0.009803774995036615
1601,0.021998032098704053
1602,0.0445657525139692
1603,0.05848214124308255
1604,0.06486164422624133
1605,0.06524950090138475
1606,0.061585784235959874
1607,0.056229845107678714
1608,0.051961350953689214
1609,0.051806710536294584
1610,0.05855457264426257
1611,0.07397798389008722
1612,0.09792816017787294
1613,0.12750009088074335
1614,0.1568180377614441
1615,0.17853234597410472
1616,0.1869986109048594
1617,0.18064267197814826
1618,0.1616106239883992
1619,0.1338680776367026
1620,0.10158594999120801
1621,0.06834113910775147
1622,0.03685242555101236
1623,0.008917577812904563
1624,-0.014631406326634122
1625,-0.034005457954151413
1626,-0.05051464810320817
1627,-0.06647478748750532
1628,-0.08481300763062395
1629,-0.10826149176937819
1630,-0.13822434236952458
1631,-0.17389936869058664
1632,-0.21248685292306535
1633,-0.2504013295019951
1634,-0.28438533796418763
1635,-0.3118866059594775
1636,-0.3309770288837575
1637,-0.34026762705383407
1638,-0.3390135745489029
1639,-0.32733654557338493
1640,-0.3063340938578889
1641,-0.27788323057045927
1642,-0.24416110016658427
1643,-0.20708933692668324
1644,-0.1679153020895293
1645,-0.12707494539009237
1646,-0.08447532699578185
1647,-0.040281665226969986
1648,0.004143210601086436
1649,0.04611684922804763
1650,0.08277418119764188
1651,0.11239664864016558
1652,0.13484510734507216
1653,0.1512368113931126
1654,0.16343835257567893
1655,0.1736245330811586
1656,0.18389039237273203
1657,0.1958769484540518
1658,0.21043949540761545
1659,0.22742630894728988
1660,0.245617772971361
1661,0.2628297258167311
1662,0.2761268379893641
1663,0.2820810105416029
1664,0.2771873198068585
1665,0.25878290424570755
1666,0.2263467650967519
1667,0.1820112081187514
1668,0.12959694448117562
1669,0.07313625478302985
1670,0.015926614172124324
1671,-0.03978393365968933
1672,-0.09276328821870572
1673,-0.14260857281341818
1674,-0.18947807060048438
1675,-0.23377893899282612
1676,-0.275871974513814
1677,-0.3158747609384853
1678,-0.3536124316363102
1679,-0.38868804440587024
1680,-0.4205816287282218
1681,-0.44868743452120413
1682,-0.4722491007043089
1683,-0.4902035969615162
1684,-0.5009753874499594
1685,-0.5023137209026444
1686,-0.49140480183882546
1687,-0.46562714904952185
1688,-0.424039469726524
1689,-0.36875642218867904
1690,-0.30486668600544753
1691,-0.23875455889088543
1692,-0.17616456390353363
1693,-0.1211410172624047
1694,-0.07590449016195501
1695,-0.04121077842015495
1696,-0.01681343859679645
1697,-0.0018516893472266978
1698,0.004890282721548324
1699,0.004853657635423927
1700,-0.00031291999572148307
1701,-0.008684600492696627
1702,-0.01794313154518252
1703,-0.025291307064339918
1704,-0.027553810799808235
1705,-0.02164154644683788
1706,-0.005396560716524992
1707,0.021382048209240404
1708,0.0559699764934206
1709,0.09241524489627385
1710,0.12320945353745681
1711,0.1427807404614729
1712,0.14975472454723526
1713,0.1462428134546748
1714,0.1358655773951859
1715,0.1223094033411513
1716,0.10867977595233416
1717,0.09728213192425271
1718,0.08953299023844175
1719,0.08588373944221597
1720,0.08575901206535495
1721,0.08755761346002187
1722,0.08873363385870116
1723,0.08594653670496497
1724,0.07543995795670115
1725,0.05411488705479035
1726,0.021308971817349903
1727,-0.020268380928277922
1728,-0.06582841541732787
1729,-0.11066977287804533
1730,-0.151354451326082
1731,-0.18584917127174846
1732,-0.21331249822885304
1733,-0.23387454914303968
1734,-0.24843953532891352
1735,-0.25845044584454624
1736,-0.26558171917960005
1737,-0.27137939632866587
1738,-0.27690571321985546
1739,-0.2824514054022119
1740,-0.2873432596295415
1741,-0.2898212801256724
1742,-0.2870010761613114
1743,-0.27518875719857344
1744,-0.2510757285567503
1745,-0.21378637266464845
1746,-0.16617283005225333
1747,-0.11364441535363454
1748,-0.061514257361823345
1749,-0.013242265083720572
1750,0.02972167777761338
1751,0.06727601765579673
1752,0.09994849917968876
1753,0.1284099278410298
1754,0.15323504605367674
1755,0.17484133408889005
1756,0.19353515194095364
1757,0.20961806282296638
1758,0.22352754003007044
1759,0.23598378195899972
1760,0.24805867687418498
1761,0.2609543937904384
1762,0.27519650782246063
1763,0.2893088995195212
1764,0.29906897322654474
1765,0.29890930719914865
1766,0.28490929477227317
1767,0.2564666596146925
1768,0.21558182133889164
1769,0.16536142285124647
1770,0.10900965318202578
1771,0.049391346191384855
1772,-0.01110846755435582
1773,-0.07061256018631107
1774,-0.12773883305733255
1775,-0.1815690249004937
1776,-0.23160694025715958
1777,-0.27772706764960486
1778,-0.32009768536539074
1779,-0.3590418157128311
1780,-0.39482025101523816
1781,-0.42741938089999476
1782,-0.4564860522857307
1783,-0.48140825029822815
1784,-0.501362413732225
1785,-0.5152001003947378
1786,-0.521208148722256
1787,-0.5168997110974308
1788,-0.49917343584337504
1789,-0.4653657385133284
1790,-0.415285715001784
1791,-0.3528061193518284
1792,-0.2849944706235471
1793,-0.219231576944355
1794,-0.16087305553915207
1795,-0.11270842417978405
1796,-0.07557005035448584
1797,-0.049143274966962816
1798,-0.03253285350459192
1799,-0.024544523702370213
1800,-0.02378961412063975
1801,-0.02870624073556445
1802,-0.037526717883182695
1803,-0.04819035645072286
1804,-0.05822029574308426
1805,-0.06464970997771144
1806,-0.064185802296504
1807,-0.05382671711118877
1808,-0.03192545131664518
1809,0.0006141537147447841
1810,0.03952810788805051
1811,0.0778424719209323
1812,0.10875406671662895
1813,0.12874915819821017
1814,0.13818530981030724
1815,0.13976391859406254
1816,0.13687589049519427
1817,0.13264691192823772
1818,0.12952532121611257
1819,0.1291168974196493
1820,0.132112995211139
1821,0.13828152030795926
1822,0.14653425653109958
1823,0.1550407785888787
1824,0.1612773072607309
1825,0.16195764323251802
1826,0.1532173225102887
1827,0.13187965303466226
1828,0.09763866369733566
1829,0.053805279639926956
1830,0.005453886354460545
1831,-0.04283138602156406
1832,-0.0879292565871392
1833,-0.12820217134885828
1834,-0.16322004604452586
1835,-0.19344582279142894
1836,-0.21991392803491489
1837,-0.24389303497140344
1838,-0.266553913681812
1839,-0.288696262995852
1840,-0.31058901431947916
1841,-0.33192828913593125
1842,-0.3518422897337471
1843,-0.3688442804120926
1844,-0.3807098983970859
1845,-0.3844290113792357
1846,-0.3765707197614857
1847,-0.35438636343766927
1848,-0.31740796171728036
1849,-0.26832782023019563
1850,-0.21209517479245998
1851,-0.15393550776281842
1852,-0.0978815406560392
1853,-0.04641254133905757
1854,-0.0007840504278312437
1855,0.038492593134640055
1856,0.07129308383552427
1857,0.09770011637725105
1858,0.11795993286903052
1859,0.132517025818444
1860,0.14209065217984732
1861,0.1477847246658864
1862,0.15121676310511886
1863,0.154584956837857
1864,0.16048839348400606
1865,0.17128924074973315
1866,0.18800374272831455
1867,0.20908680113282083
1868,0.22988834751188347
1869,0.2437982092441719
1870,0.2450711865567926
1871,0.23123547900079428
1872,0.20325789770268146
1873,0.16416162887075195
1874,0.11762203961720889
1875,0.06713217176433214
1876,0.015629816410887055
1877,-0.034629936719796535
1878,-0.08209812349580654
1879,-0.12593046694905105
1880,-0.16599471066886007
1881,-0.2028573140741205
1882,-0.2376387711253424
1883,-0.27161084936363783
1884,-0.3055825906723649
1885,-0.33941661188093525
1886,-0.37205113434383413
1887,-0.4019557684377271
1888,-0.4275434908880242
1889,-0.4472384355245105
1890,-0.4592899082261455
1891,-0.4615823775063004
1892,-0.45172144013407145
1893,-0.4276696764629834
1894,-0.38891742813281777
1895,-0.33748157746123303
1896,-0.2777304917686155
1897,-0.21498755688363871
1898,-0.15400155386730463
1899,-0.09820480209785445
1900,-0.049762382803387996
1901,-0.00991912533570614
1902,0.020755266896871127
1903,0.04230268363675873
1904,0.05535873923576682
1905,0.06107746763076065
1906,0.06103332579849888
1907,0.05717360918708316
1908,0.05183234938489949
1909,0.04773455344145815
1910,0.04785018918091073
1911,0.05494855271938925
1912,0.0708204051672887
1913,0.09529805972661393
1914,0.12533310680323045
1915,0.1548345935448896
1916,0.1764113536546917
1917,0.1846737274497179
1918,0.1783661615587094
1919,0.1597776699047312
1920,0.13284850473285836
1921,0.10165764032055682
1922,0.06968208528021656
1923,0.03954715349599861
1924,0.012963344428137999
1925,-0.0093168903296514
1926,-0.02756892553445515
1927,-0.04314570019509353
1928,-0.05839163324267302
1929,-0.0762682535702622
1930,-0.09954939399608478
1931,-0.12964162171614674
1932,-0.16565778635677195
1933,-0.20466369979773152
1934,-0.24297704556686714
1935,-0.27731251361587916
1936,-0.3051420560920687
1937,-0.32460067042865604
1938,-0.33439698983202604
1939,-0.33390229827821
1940,-0.32333498633389784
1941,-0.30382678602733704
1942,-0.2772092435045521
1943,-0.24555389290835564
1944,-0.21064924433905585
1945,-0.1735965405412773
1946,-0.13465870265213495
1947,-0.09352191485143087
1948,-0.05010900898990016
1949,-0.005633825512166853
1950,0.0371575588010944
1951,0.07515525198232212
1952,0.10636393341203544
1953,0.13043906292374735
1954,0.1483725900874467
1955,0.16195114047559517
1956,0.1732824825780098
1957,0.1843960726191026
1958,0.1968813622754686
1959,0.21158657655962215
1960,0.2284342925741339
1961,0.24638958675784173
1962,0.2635654368168712
1963,0.27738771321583927
1964,0.28473356271309486
1965,0.282155910490143
1966,0.26664249441560367
1967,0.23702328312461296
1968,0.1948607443327116
1969,0.14373335009183996
1970,0.08770417891725958
1971,0.030224347712372087
1972,-0.026276774684879187
1973,-0.08039359520269052
1974,-0.13156493567306904
1975,-0.17980797471742072
1976,-0.22541403975737398
1977,-0.2686677680871634
1978,-0.30966182745426035
1979,-0.34824636514777585
1980,-0.38408466697659976
1981,-0.4167344138626474
1982,-0.44567564198891385
1983,-0.47024966129421236
1984,-0.4895172603590826
1985,-0.5020664473683438
1986,-0.5058319196250194
1987,-0.4981062204269008
1988,-0.4760929065627721
1989,-0.43823839660824854
1990,-0.38578766881397786
1991,-0.32320474226687823
1992,-0.2568287193206181
1993,-0.19281551451370144
1994,-0.13574484764745315
1995,-0.08826652063679728
1996,-0.05139959435231234
1997,-0.025030602360152393
1998,-0.008357962824891568
1999,-0.00019586732321066338
2000,0.0008675343733601579
2001,-0.003565829071354341
2002,-0.011647498168741577
2003,-0.021169047521710886
2004,-0.0294562017062243
2005,-0.0334031868141439
2006,-0.029830139500746193
2007,-0.016239835329517893
2008,0.008180134782263803
2009,0.04153878750148337
2010,0.07865358724885205
2011,0.11212492977322609
2012,0.1355933188556887
2013,0.14661011752919956
2014,0.14658319546009393
2015,0.13889138056902536
2016,0.12724631635778355
2017,0.11488455873088192
2018,0.10427798797896157
2019,0.09702740664108582
2020,0.09378751808380452
2021,0.0942069473607519
2022,0.09692549629111963
2023,0.09964673415713006
2024,0.0992520405484195
2025,0.09203599044830654
2026,0.07450075710870323
2027,0.04504867604713201
2028,0.005445181764185039
2029,-0.03984466899887624
2030,-0.08586635315147635
2031,-0.1287510184856372
2032,-0.16609083892878523
2033,-0.1967669950486119
2034,-0.22070406729968772
2035,-0.23864952508815515
2036,-0.2519338145560468
2037,-0.26217106140915936
2038,-0.2709096282201037
2039,-0.2792840243009431
2040,-0.28773339125168035
2041,-0.2958202919645929
2042,-0.3021186446373389
2043,-0.3041333473106666
2044,-0.29839391039658986
2045,-0.28118622586405834
2046,-0.2502873331804738
2047,-0.20683490483005312
2048,-0.15534676959354654
2049,-0.10150953565888025
2050,-0.04983390474242273
2051,-0.0027957344118516555
2052,0.038801600080046066
2053,0.07510633354144694
2054,0.10663117062687166
2055,0.1339141933891534
2056,0.15738538699650936
2057,0.17736844936643173
2058,0.1941641285563768
2059,0.20818314671867053
2060,0.22010513248517302
2061,0.2310135011865645
2062,0.24236200595286664
2063,0.255494560078961
2064,0.2705141702628121
2065,0.28495513929488947
2066,0.2936955881437181
2067,0.29116530098820864
2068,0.27423737839800794
2069,0.24311068800962174
2070,0.20018966927560305
2071,0.1486864524245094
2072,0.09178927218815745
2073,0.03230938767700467
2074,-0.027441272259813753
2075,-0.08567972519439418
2076,-0.14114124565130767
2077,-0.19304832756990642
2078,-0.24106867668036505
2079,-0.28525715272747854
2080,-0.3259487046346414
2081,-0.3635567631307553
2082,-0.39830141559299886
2083,-0.43002048836790785
2084,-0.45819336097063595
2085,-0.48207335400349627
2086,-0.500710979182211
2087,-0.5127944723101572
2088,-0.5163949580096192
2089,-0.5088212527590611
2090,-0.4869848060236145
2091,-0.44875616502054755
2092,-0.39503083476248535
2093,-0.33071043266755473
2094,-0.26310368888647145
2095,-0.19904478705294892
2096,-0.14310424644425593
2097,-0.09747316677990343
2098,-0.06267129192050593
2099,-0.03827584336657484
2100,-0.02337456084870407
2101,-0.016771474200312348
2102,-0.01706179841263216
2103,-0.02264510543802026
2104,-0.031685490323727375
2105,-0.042016406527789846
2106,-0.05102390584298748
2107,-0.05562256082723212
2108,-0.05253465494428117
2109,-0.0390477328873023
2110,-0.014148787180520497
2111,0.020324705353811447
2112,0.059145158630898476
2113,0.09497835612750198
2114,0.1216728273402789
2115,0.13686739335956358
2116,0.1418067643501452
2117,0.13959226911940167
2118,0.13368499331899925
2119,0.12712823812612797
2120,0.12222976596095268
2121,0.12043162258637248
2122,0.12224585302784628
2123,0.1272423561852026
2124,0.13410536320957184
2125,0.14072491396078257
2126,0.1442306175704845
2127,0.14101615100305814
2128,0.12728027527599356
2129,0.10072709288382826
2130,0.062464740229865146
2131,0.01673147900085536
2132,-0.03137939493255147
2133,-0.0777537987727147
2134,-0.1197955830796791
2135,-0.1562914806654126
2136,-0.18712748152133007
2137,-0.21300107979011634
2138,-0.23512044184353742
2139,-0.2548760121867769
2140,-0.27350866554090403
2141,-0.2918309722420899
2142,-0.31005527797852983
2143,-0.32772878747683254
2144,-0.34370264732237393
2145,-0.3560509658022207
2146,-0.3619761653509474
2147,-0.357974398946004
2148,-0.340696082941064
2149,-0.30858390915747547
2150,-0.2632973033440202
2151,-0.20940603308453612
2152,-0.1524016193008448
2153,-0.09677369637841797
2154,-0.0452994076464421
2155,0.0007008413672194533
2156,0.04080362654689527
2157,0.07501320763540312
2158,0.10349083936618726
2159,0.12645932201418805
2160,0.14422519020557897
2161,0.15726712530634798
2162,0.16636144503513878
2163,0.17272886308125562
2164,0.17815217586486118
2165,0.18491338646610136
2166,0.19530637077071897
2167,0.21058820339883427
2168,0.22965073005894188
2169,0.24827495556128043
2170,0.26012730238154724
2171,0.25954888407982557
2172,0.2440013630626327
2173,0.21428876489766957
2174,0.17324057667946455
2175,0.12436941107319263
2176,0.07107336111764549
2177,0.01626969050272537
2178,-0.0377438290568896
2179,-0.08932229693576567
2180,-0.13746633277254772
2181,-0.181808291771924
2182,-0.22258744597934407
2183,-0.2605461707873665
2184,-0.29664117014357866
2185,-0.3315664842909843
2186,-0.3653280480262336
2187,-0.3971910475883446
2188,-0.4259925026639795
2189,-0.4504506106286889
2190,-0.4692003746174885
2191,-0.48060028117022635
2192,-0.48251089331338665
2193,-0.4723201087030749
2194,-0.44757095649361284
2195,-0.4073298231092602
2196,-0.3535704918022349
2197,-0.2911911867266085
2198,-0.2263410793001856
2199,-0.16443258331194338
2200,-0.10915633947650398
2201,-0.06254906143450552
2202,-0.025482002964576495
2203,0.0019282989959573651
2204,0.020116965389355118
2205,0.02997936339091981
2206,0.03279562480486259
2207,0.030172226067837867
2208,0.024039462633818
2209,0.01670730177050792
2210,0.010915674616365304
2211,0.00973617134487438
2212,0.0161444361327017
2213,0.032196062862971615
2214,0.05795474224995014
2215,0.09047991799539505
2216,0.1236262057631747
2217,0.14988406939772744
2218,0.16382757678082832
2219,0.16420521620860473
2220,0.15321717473637092
2221,0.13461137934394954
2222,0.1122499058552669
2223,0.0894289647464723
2224,0.06864014011364031
2225,0.0514863376123162
2226,0.03861123928705782
2227,0.02961413578594968
2228,0.02299464051263988
2229,0.016205012810143426
2230,0.005912705186135694
2231,-0.011329720921994389
2232,-0.03780027522660942
2233,-0.07317066876413413
2234,-0.1143173922957524
2235,-0.15682691471832408
2236,-0.1966780237185305
2237,-0.23093704075472643
2238,-0.25773498664203104
2239,-0.27610367470581876
2240,-0.28589859168535636
2241,-0.2877663692053795
2242,-0.2830345817981393
2243,-0.2734523561653988
2244,-0.2608057165346908
2245,-0.24648493942342534
2246,-0.23107765949789175
2247,-0.21405420063837063
2248,-0.19366399892628222
2249,-0.1673280529507426
2250,-0.1329292302730637
2251,-0.09072314008379893
2252,-0.044100354806896246
2253,0.0020827217661453885
2254,0.04397232369225193
2255,0.0798314981792901
2256,0.10973935182734135
2257,0.13481237054327974
2258,0.15651484693198414
2259,0.1761911073582277
2260,0.19480797276023787
2261,0.2128794019546528
2262,0.23053394143948444
2263,0.24765950159028188
2264,0.26403640545916
2265,0.27935692813403507
2266,0.29301218435775517
2267,0.30354136548859384
2268,0.30796770585794647
2269,0.3020796875683237
2270,0.282518793440114
2271,0.24891891854541093
2272,0.20374095149948962
2273,0.1505932820582967
2274,0.09288809765544073
2275,0.033304647370268566
2276,-0.026250701461619234
2277,-0.08448754243706633
2278,-0.14053889564570468
2279,-0.19380925619726694
2280,-0.24388624152826535
2281,-0.2905019565654722
2282,-0.3335133223412527
2283,-0.37287220578840935
2284,-0.40856563462632234
2285,-0.4405208466949405
2286,-0.4684972695370816
2287,-0.49200206744520114
2288,-0.5102154314135516
2289,-0.521860077719738
2290,-0.5250140195232491
2291,-0.5170275977514792
2292,-0.49490844428625613
2293,-0.45659052542967
2294,-0.4028538709156297
2295,-0.3383622878879674
2296,-0.2703568286501239
2297,-0.2058969085257202
2298,-0.1498792846603662
2299,-0.1046927506532743
2300,-0.07084736596528435
2301,-0.047756430866541466
2302,-0.03429804935088101
2303,-0.029111988841604784
2304,-0.030703558318866394
2305,-0.03743467483561391
2306,-0.04745151875300797
2307,-0.058571838062823386
2308,-0.0681707525385358
2309,-0.07317243556415826
2310,-0.0703328754121512
2311,-0.0569555363108203
